MANAGING_AGCY_CD,SHORT_DESCR,ClntAgcyCode,AgcyName,project_id,OCCURRENCE_ID,pobject,phasetype,PlannedAmt,CommittedAmt,LiquidatedAmt,AvailableAmt,DataAsOF
850,PROJECT OPEN DOOR                                           ,125,DEPARTMENT FOR THE AGING,AG1OPDR  ,006,CONS,CAP,677000,677000,677000,0,12/15/2017
850,SIROVICH ROOF AND PARAPET                                   ,125,DEPARTMENT FOR THE AGING,AG1SIRR  ,033,IFSP,IFA,45000,9003,9003,35997,12/15/2017
850,SIROVICH ROOF AND PARAPET                                   ,125,DEPARTMENT FOR THE AGING,AG1SIRR  ,035,IFDS,IFA,25000,8907,8907,16093,12/15/2017
850,SIROVICH FIRE CODE COMPLIANCE                               ,125,DEPARTMENT FOR THE AGING,AG1SIRR2 ,013,CONS,CAP,0,0,0,0,12/15/2017
850,SIROVICH-INT WATER DAMAGE REPAIR AND RENOVATIONS            ,125,DEPARTMENT FOR THE AGING,AG1SIRR4 ,001,DSGN,CAP,81000,0,0,81000,12/15/2017
850,SIROVICH SR CTR-INFRASTRUCTURE                              ,125,DEPARTMENT FOR THE AGING,AG1SIRR4P,010,CONS,CAP,6000,0,0,6000,12/15/2017
850,SIROVICH SR CTR-INFRASTRUCTURE                              ,125,DEPARTMENT FOR THE AGING,AG1SIRR4P,105,CONS,CAP,-531000,0,0,-531000,12/15/2017
850,"KINGSBAY SENIOR CENTER, BROOKLYN                            ",096,HUMAN RESOURCES ADMINISTRATION,AGC001KBC,015,IFDS,IFA,49000,48982,48982,18,12/15/2017
850,NEW DORP SEN  CENTER                                        ,125,DEPARTMENT FOR THE AGING,AGC001NDF,010,CTGY,CAP,86000,18250,18250,67750,12/15/2017
850,VANDALIA SR CTR/HVAC                                        ,125,DEPARTMENT FOR THE AGING,AGC001VCR,001,DSGN,CAP,22000,0,0,22000,12/15/2017
850,LEONARD COVELLO                                             ,125,DEPARTMENT FOR THE AGING,AGCOVELLO,001,DSGN,CAP,41000,0,0,41000,12/15/2017
850,LEONARD COVELLO                                             ,125,DEPARTMENT FOR THE AGING,AGCOVELLO,009,CONS,CAP,0,0,0,0,12/15/2017
850,LEONARD COVELLO                                             ,125,DEPARTMENT FOR THE AGING,AGCOVELLO,101,IFSP,IFA,481000,480999,385471,1,12/15/2017
850,WOODSIDE SENIOR CENTER RECONSTRUCTION                       ,125,DEPARTMENT FOR THE AGING,AGCWOODRE,002,DSGN,CAP,113000,75000,75000,38000,12/15/2017
850,JEWISH HOME AND HOSPITAL FOR THE AGED                       ,125,DEPARTMENT FOR THE AGING,AGMHOME  ,001,EQFN,CAP,226000,0,0,226000,12/15/2017
850,JCC of Coney Island Computers                               ,125,DEPARTMENT FOR THE AGING,AGPWDJCC ,002,IFSP,IFA,8000,0,0,8000,12/15/2017
850,REPLACE SEWER                                               ,826,DEPT OF ENVIRONMENTAL PROTECTION,AUGSEWR  ,011,CONS,CAP,0,0,0,0,12/15/2017
850,"BORINGS, FY02                                               ",826,DEPT OF ENVIRONMENTAL PROTECTION,BC-10NN  ,004,SVCS,CAP,500000,488732,485195,11268,12/15/2017
850,"REPLACE WATER MAIN IN CROPSEY AVE, BK                       ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-763  ,005,IFSP,IFA,255000,254924,254924,76,12/15/2017
850,"REPLACE WATER MAIN IN CROPSEY AVE, BK                       ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-763  ,009,IFDS,IFA,168000,167830,167830,170,12/15/2017
850,"REPLACE WATER MAIN IN CROPSEY AVE, BK                       ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-763  ,019,IFDS,IFA,7000,6465,6465,535,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 22B                         ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-767  ,008,CONS,CAP,231000,230077,230077,923,12/15/2017
850,"TRUNK MAIN (72"") IN FT HAMILTON PKWY - 86 ST AND SHORE RD   ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-770  ,004,CONS,CAP,2289000,2288236,1730090,764,12/15/2017
850,"TRUNK MAIN (72"") IN FT HAMILTON PKWY - 86 ST AND SHORE RD   ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-770  ,015,CONS,CAP,0,0,0,0,12/15/2017
850,REPLACEMENT OF DISTRIBUTION MAINS                           ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-772  ,008,IFSP,IFA,949000,948317,948317,683,12/15/2017
850,WM REPLMT IN LEONARD STRET B/T DRIGGS AV AND MAUJER ST      ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-777  ,003,CONS,CAP,5845000,5844816,364100,184,12/15/2017
850,TRUNK & DIST. W/M REPL IN ATALNTIC AV B/T CARLTON & CLASSON ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-778  ,010,CONS,CAP,103000,101380,5743,1620,12/15/2017
850,"CEILING RECON JATC,RI (W/C75-TRRF)                          ",072,DEPARTMENT OF CORRECTION,C135-ROOF,023,CONS,CAP,85000,0,0,85000,12/15/2017
850,REPLACEMENT OF PARAPETS                                     ,072,DEPARTMENT OF CORRECTION,C138-PARA,016,CTGY,CAP,2000000,0,0,2000000,12/15/2017
850,REPLACEMENT OF PARAPETS                                     ,072,DEPARTMENT OF CORRECTION,C138-PARA,031,IFSP,IFA,199000,198700,198700,300,12/15/2017
850,FIRE/LIFE SAFETY RIKERS IS (EAST SIDE)                      ,072,DEPARTMENT OF CORRECTION,C138FIR-D,024,CONS,CAP,0,0,0,0,12/15/2017
850,UTIL METERS-BLDGS ON RIKERS ISLAND                          ,072,DEPARTMENT OF CORRECTION,C138METER,007,CTGY,CAP,218000,0,0,218000,12/15/2017
850,GRVC & RMSC  YARD RECONSTRUCTION                            ,072,DEPARTMENT OF CORRECTION,C139-500 ,013,CONS,CAP,-100000,0,0,-100000,12/15/2017
850,COOK/SERVE #1---PHASE 1                                     ,072,DEPARTMENT OF CORRECTION,C141SERV1,015,DSGN,CAP,3000,0,0,3000,12/15/2017
850,COOK/SERVE #1---PHASE 1                                     ,072,DEPARTMENT OF CORRECTION,C141SERV1,028,EQFN,CAP,6266000,4588848,4588848,1677152,12/15/2017
850,COOK/SERVE #1---PHASE 1                                     ,072,DEPARTMENT OF CORRECTION,C141SERV1,041,DSGN,CAP,0,0,0,0,12/15/2017
850,COOK/SERVE #1---PHASE 1                                     ,072,DEPARTMENT OF CORRECTION,C141SERV1,057,EQFN,CAP,1090000,1085650,1085650,4350,12/15/2017
850,COOK SERVE #3---PHASE 1                                     ,072,DEPARTMENT OF CORRECTION,C141SERV3,013,DSGN,CAP,345000,344627,344627,373,12/15/2017
850,RECONSTRUCTION BKLYN COURTS                                 ,072,DEPARTMENT OF CORRECTION,C75-BKCON,025,CONS,CAP,0,0,0,0,12/15/2017
850,"FACADE RECONSTRUCTION AT EMTC, NIC,QDC, MDC, and GRVC       ",072,DEPARTMENT OF CORRECTION,C75-FCAD ,007,SVCS,CAP,64000,2588876,2561546,-2524876,12/15/2017
850,"FACADE RECONSTRUCTION AT EMTC, NIC,QDC, MDC, and GRVC       ",072,DEPARTMENT OF CORRECTION,C75-FCAD ,024,CONS,CAP,-227000,0,0,-227000,12/15/2017
850,FACADE RESTORATION BKLYN HDM                                ,072,DEPARTMENT OF CORRECTION,C75BKFCAD,002,DSGN,CAP,43000,0,0,43000,12/15/2017
850,FACADE RESTORATION BKLYN HDM                                ,072,DEPARTMENT OF CORRECTION,C75BKFCAD,004,IFDS,IFA,25000,0,0,25000,12/15/2017
850,FACADE RESTORATION BKLYN HDM                                ,072,DEPARTMENT OF CORRECTION,C75BKFCAD,016,CONS,CAP,0,0,0,0,12/15/2017
850,BRONX HDM RENO                                              ,072,DEPARTMENT OF CORRECTION,C75BXRENO,017,DSGN,CAP,0,0,0,0,12/15/2017
850,BRONX HDM UTILITY PACKAGE                                   ,072,DEPARTMENT OF CORRECTION,C75BXUTIL,008,CNSP,CAP,0,0,0,0,12/15/2017
850,BRONX HDM UTILITY PACKAGE                                   ,072,DEPARTMENT OF CORRECTION,C75BXUTIL,009,CONS,CAP,200000,200000,200000,0,12/15/2017
850,VARIOUS FACADE REPAIRS                                      ,072,DEPARTMENT OF CORRECTION,C75FCADE ,008,CONS,CAP,293000,57594,57594,235406,12/15/2017
850,MDC FACADE LOCAL LAW 10                                     ,072,DEPARTMENT OF CORRECTION,C75FCADE2,009,SVCS,CAP,2000,1572,1572,428,12/15/2017
850,NIC SHOWER RECONSTRUCTION                                   ,072,DEPARTMENT OF CORRECTION,C75NICSHW,016,DSGN,CAP,10000,0,0,10000,12/15/2017
850,"STEAM UTILITY TUNNEL,RI                                     ",072,DEPARTMENT OF CORRECTION,C75TUNNEL,040,CTGY,CAP,2500000,0,0,2500000,12/15/2017
850,"STEAM UTILITY TUNNEL,RI                                     ",072,DEPARTMENT OF CORRECTION,C75TUNNEL,050,CTGY,CAP,248000,0,0,248000,12/15/2017
850,CIFM Ceilling and Roof Replacement                          ,072,DEPARTMENT OF CORRECTION,C76-CEIL ,005,IFSP,IFA,100000,100000,100000,0,12/15/2017
850,REPLACEMENT OF ELEVATOR SYSTEMS                             ,072,DEPARTMENT OF CORRECTION,C76ELEV1 ,012,DSGN,CAP,6000,5250,5250,750,12/15/2017
850,"MAIN,AMKC,K, & GMDC DORMS SHOWERS                           ",072,DEPARTMENT OF CORRECTION,C95MAIN  ,003,IFSP,IFA,310000,309999,309999,1,12/15/2017
850,"MAIN,AMKC,K, & GMDC DORMS SHOWERS                           ",072,DEPARTMENT OF CORRECTION,C95MAIN  ,013,CTGY,CAP,8000000,0,0,8000000,12/15/2017
850,1 CENTRE ST. - DCAS 21C3                                    ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CC1C16   ,002,EQFN,CAP,0,0,0,0,12/15/2017
850,1 CENTRE ST.- OFFICES FROM 49-51 CHAMBERS ST. - 21C3        ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CC1C3    ,003,EQFN,CAP,310000,309424,309424,576,12/15/2017
850,100 GOLD- 21C3                                              ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CC253B   ,002,CONS,CAP,10989000,10762014,10034105,226986,12/15/2017
850,PERIMETER CONDUIT CENTER                                    ,072,DEPARTMENT OF CORRECTION,C101PRMTR,008,CONS,CAP,1261000,1260790,1260790,210,12/15/2017
850,WHITE STREET SITE ACQUISITION                               ,072,DEPARTMENT OF CORRECTION,C109SITE ,002,SITE,CAP,115000,0,0,115000,12/15/2017
850,MODULAR & SPRUNGS TAKE DOWNS - CAPACITY REPLACEMENT PROGRAM ,072,DEPARTMENT OF CORRECTION,C114CAPTD,004,CONS,CAP,0,0,0,0,12/15/2017
850,CIFM STAFF LOCKERS                                          ,072,DEPARTMENT OF CORRECTION,C114DDMOD,004,CONS,CAP,557000,330872,330872,226128,12/15/2017
850,ELEC PERM POWER\GENERATORS-EAST/WEST STRUCTURES             ,072,DEPARTMENT OF CORRECTION,C114MBE3 ,013,CONS,CAP,5000,0,0,5000,12/15/2017
850,ELEC PERM POWER\GENERATORS-EAST/WEST STRUCTURES             ,072,DEPARTMENT OF CORRECTION,C114MBE3 ,035,CTGY,CAP,300000,0,0,300000,12/15/2017
850,PERM ELEC FOR EAST/WEST (CON ED TIE-INS)                    ,072,DEPARTMENT OF CORRECTION,C114MBE3B,009,CTGY,CAP,435000,0,0,435000,12/15/2017
850,EAST/WEST PERMANENT POWER ENGINE GENERATOR                  ,072,DEPARTMENT OF CORRECTION,C114MBE3C,005,CONS,CAP,33000,21909,21909,11091,12/15/2017
850,CAPACITY REPLACEMENT PROGRAM- BKDC RECON. & REPLACEMENT     ,072,DEPARTMENT OF CORRECTION,C114NEWF2,003,DSGN,CAP,6286000,6285855,6285854,145,12/15/2017
850,CAPACITY REPLACEMENT PROGRAM- BKDC RECON. & REPLACEMENT     ,072,DEPARTMENT OF CORRECTION,C114NEWF2,008,IFSP,IFA,0,0,0,0,12/15/2017
850,800 DORMITORY BEDS AT RMSC                                  ,072,DEPARTMENT OF CORRECTION,C114RMSC ,009,CONS,CAP,0,0,0,0,12/15/2017
850,OBCC BATHRM & SHWR FLOORS                                   ,072,DEPARTMENT OF CORRECTION,C124-FLOR,012,CONS,CAP,15000,0,0,15000,12/15/2017
850,ALTERATIONS TO POWER PLANT AT RIKERS ISLAND                 ,072,DEPARTMENT OF CORRECTION,C130-P1  ,012,CONS,CAP,0,0,0,0,12/15/2017
850,ALTERATIONS TO POWER PLANT AT RIKERS ISLAND                 ,072,DEPARTMENT OF CORRECTION,C130-P1  ,020,CONS,CAP,20000,0,0,20000,12/15/2017
850, POWERHOUSE WALL REHAB                                      ,072,DEPARTMENT OF CORRECTION,C130-PIPE,007,SVCS,CAP,1000,95105,95105,-94105,12/15/2017
850,"MENTAL HEALTH INFIRMARY,R I (W/C-141)                       ",072,DEPARTMENT OF CORRECTION,C133INFRM,018,IFSP,IFA,38000,37362,37362,638,12/15/2017
850,JATC INTERIOR RENO                                          ,072,DEPARTMENT OF CORRECTION,C135-RENO,020,CNSP,CAP,0,0,0,0,12/15/2017
850,"CEILING RECON JATC,RI (W/C75-TRRF)                          ",072,DEPARTMENT OF CORRECTION,C135-ROOF,006,CONS,CAP,338000,5351,5011,332649,12/15/2017
850,JATC  RECONSTRUCTION-PHASE 2                                ,072,DEPARTMENT OF CORRECTION,C135JATC ,005,CONS,CAP,0,0,0,0,12/15/2017
850,JATC  RECONSTRUCTION-PHASE 2                                ,072,DEPARTMENT OF CORRECTION,C135JATC ,012,IFSP,IFA,1360000,89782,89782,1270218,12/15/2017
850,LIFE/FIRE SAFETY UPGRADE @ 4 BORO FACILITIES                ,072,DEPARTMENT OF CORRECTION,C138-FIRE,002,CNSP,CAP,1921000,0,0,1921000,12/15/2017
850,LIFE/FIRE SAFETY UPGRADE @ 4 BORO FACILITIES                ,072,DEPARTMENT OF CORRECTION,C138-FIRE,009,CONS,CAP,0,0,0,0,12/15/2017
850,LIFE/FIRE SAFETY UPGRADE @ 4 BORO FACILITIES                ,072,DEPARTMENT OF CORRECTION,C138-FIRE,019,CONS,CAP,0,0,0,0,12/15/2017
850,REPLACEMENT OF PARAPETS                                     ,072,DEPARTMENT OF CORRECTION,C138-PARA,009,DSGN,CAP,51000,50271,50271,729,12/15/2017
850,REPLACEMENT OF PARAPETS                                     ,072,DEPARTMENT OF CORRECTION,C138-PARA,015,CONS,CAP,1768000,0,0,1768000,12/15/2017
850,BKLYN HDM - FIRE LIFE SAFETY                                ,072,DEPARTMENT OF CORRECTION,C138BKFIR,008,CTGY,CAP,650000,0,0,650000,12/15/2017
850,BKLYN HDM - FIRE LIFE SAFETY                                ,072,DEPARTMENT OF CORRECTION,C138BKFIR,010,DSGN,CAP,0,0,0,0,12/15/2017
850,BRONX HDM FACADE RENOVATION                                 ,072,DEPARTMENT OF CORRECTION,C138BXFAC,004,CONS,CAP,0,0,0,0,12/15/2017
850,FIRE/LIFE SAFETY RIKERS IS (EAST SIDE)                      ,072,DEPARTMENT OF CORRECTION,C138FIR-D,026,IFSP,IFA,350000,349999,349999,1,12/15/2017
850,SMOKE DETECTION SYSTEM                                      ,072,DEPARTMENT OF CORRECTION,C138SMOKE,006,CTGY,CAP,0,0,0,0,12/15/2017
850,COOK/SERVE #1---PHASE 1                                     ,072,DEPARTMENT OF CORRECTION,C141SERV1,011,CNSP,CAP,6890000,0,0,6890000,12/15/2017
850,COOK/SERVE #1---PHASE 1                                     ,072,DEPARTMENT OF CORRECTION,C141SERV1,020,CTGY,CAP,4530000,0,0,4530000,12/15/2017
850,BELLEVUE INTAKE CENTER                                      ,096,HUMAN RESOURCES ADMINISTRATION,ACSBELL  ,002,DSGN,CAP,33000,0,0,33000,12/15/2017
850,BELLEVUE INTAKE CENTER                                      ,096,HUMAN RESOURCES ADMINISTRATION,ACSBELL  ,050,CONS,CAP,4000000,0,0,4000000,12/15/2017
850,BELLEVUE INTAKE CENTER                                      ,096,HUMAN RESOURCES ADMINISTRATION,ACSBELL  ,061,IFSP,IFA,115000,65000,65000,50000,12/15/2017
850,LIRA MOTT SEN  CENTER                                       ,125,DEPARTMENT FOR THE AGING,AG-1LIMOT,009,CONS,CAP,5000,0,0,5000,12/15/2017
850,BETANCES KITCHEN & ANSUL SUPP(VAR SITES)                    ,125,DEPARTMENT FOR THE AGING,AG1BKE   ,008,CONS,CAP,406000,0,0,406000,12/15/2017
850,PROJECT OPEN DOOR                                           ,125,DEPARTMENT FOR THE AGING,AG1OPDR  ,009,CONS,CAP,561000,561000,540950,0,12/15/2017
850,PROJECT OPEN DOOR                                           ,125,DEPARTMENT FOR THE AGING,AG1OPDR  ,015,EQFN,CAP,100000,99047,99047,953,12/15/2017
850,SIROVICH ROOF AND PARAPET                                   ,125,DEPARTMENT FOR THE AGING,AG1SIRR  ,007,SVCS,CAP,16000,0,0,16000,12/15/2017
850,SIROVICH ROOF AND PARAPET                                   ,125,DEPARTMENT FOR THE AGING,AG1SIRR  ,015,CONS,CAP,46000,0,0,46000,12/15/2017
850,SIROVICH FIRE CODE COMPLIANCE                               ,125,DEPARTMENT FOR THE AGING,AG1SIRR2 ,014,CONS,CAP,0,0,0,0,12/15/2017
850,SIROVICH SR CTR-INFRASTRUCTURE                              ,125,DEPARTMENT FOR THE AGING,AG1SIRR4P,104,CTGY,CAP,0,56000,56000,-56000,12/15/2017
850,SIROVICH SR CTR-INFRASTRUCTURE                              ,125,DEPARTMENT FOR THE AGING,AG1SIRR4P,110,CONS,CAP,2178000,2178000,2178000,0,12/15/2017
850,SIROVICH ROOF TERRACE                                       ,125,DEPARTMENT FOR THE AGING,AG1SIRRTE,003,SVCS,CAP,2000,0,0,2000,12/15/2017
850,LENOX HILL PLAZA                                            ,125,DEPARTMENT FOR THE AGING,AGC-LENPL,102,CONS,CAP,158000,156339,156339,1661,12/15/2017
850,LENOX HILL PLAZA                                            ,125,DEPARTMENT FOR THE AGING,AGC-LENPL,108,CONS,CAP,2000,0,0,2000,12/15/2017
850,NEW CENTER                                                  ,125,DEPARTMENT FOR THE AGING,AGC-QUEEN,003,IFDS,IFA,11000,11000,11000,0,12/15/2017
850,"KINGSBAY SENIOR CENTER, BROOKLYN                            ",096,HUMAN RESOURCES ADMINISTRATION,AGC001KBC,020,IFSP,IFA,109000,108419,108419,581,12/15/2017
850,WOODSIDE SENIOR CENTER RECONSTRUCTION                       ,125,DEPARTMENT FOR THE AGING,AGCWOODRE,012,CONS,CAP,65000,0,0,65000,12/15/2017
850,JASA BRONX GROUP SERVICES                                   ,125,DEPARTMENT FOR THE AGING,AGX001LC ,003,DSGN,CAP,10000,0,0,10000,12/15/2017
850,RECONSTRUCTION OF ARMORIES IN BKLYN. AND THE BRONX          ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,ARMORIES ,008,IFSP,IFA,114000,114000,114000,0,12/15/2017
850,"BORINGS, FY'99                                              ",856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,BC-10II  ,003,SVCS,CAP,65000,64696,64696,304,12/15/2017
850,"SERVICE CONTRACT FOR BORINGS, FY05-6                        ",826,DEPT OF ENVIRONMENTAL PROTECTION,BC-10SS  ,003,IFOT,IFA,120000,0,0,120000,12/15/2017
850,"SERVICE CONTRACT FOR BORINGS, FY08-9                        ",826,DEPT OF ENVIRONMENTAL PROTECTION,BC-10TT  ,003,IFOT,IFA,120000,0,0,120000,12/15/2017
850,SERVICE CONTRACT FOR BORINGS                                ,826,DEPT OF ENVIRONMENTAL PROTECTION,BC-10WW  ,008,SVCS,CAP,300000,199999,189999,100001,12/15/2017
850,DIST MAIN IMPROVEMENT DUE TO REMOVAL OF HP SYSTEM           ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-753  ,004,CONS,CAP,4258000,0,0,4258000,12/15/2017
850,"REPLACE WATER MAIN IN CLINTON STREET, BROOKLYN              ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-759  ,010,CONS,CAP,-669000,0,0,-669000,12/15/2017
850,"REPLACE WATER MAIN IN CLINTON STREET, BROOKLYN              ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-759  ,030,IFSP,IFA,840000,16415,16415,823585,12/15/2017
850,"REPLACE WATER MAIN IN CRESCENT ST, BK                       ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-762  ,004,IFSP,IFA,95000,94650,94650,350,12/15/2017
850,"REPLACE WATER MAIN IN CROPSEY AVE, BK                       ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-763  ,007,CONS,CAP,8985000,8982431,8636033,2569,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 20B                         ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-765  ,016,IFSP,IFA,50000,48442,48442,1558,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 22B                         ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-767  ,012,IFSP,IFA,39000,18507,18507,20493,12/15/2017
850,800 DORMITORY BEDS AT RMSC                                  ,072,DEPARTMENT OF CORRECTION,C114RMSC ,016,CNSP,CAP,0,0,0,0,12/15/2017
850,800 DORMITORY BEDS AT RMSC                                  ,072,DEPARTMENT OF CORRECTION,C114RMSC ,018,CONS,CAP,0,0,0,0,12/15/2017
850,OBCC BATHRM & SHWR FLOORS                                   ,072,DEPARTMENT OF CORRECTION,C124-FLOR,015,CONS,CAP,6000,0,0,6000,12/15/2017
850, POWERHOUSE WALL REHAB                                      ,072,DEPARTMENT OF CORRECTION,C130-PIPE,006,CTGY,CAP,10000,0,0,10000,12/15/2017
850,"CEILING RECON JATC,RI (W/C75-TRRF)                          ",072,DEPARTMENT OF CORRECTION,C135-ROOF,001,CONS,CAP,-44000,0,0,-44000,12/15/2017
850,"CEILING RECON JATC,RI (W/C75-TRRF)                          ",072,DEPARTMENT OF CORRECTION,C135-ROOF,010,CONS,CAP,6000,0,0,6000,12/15/2017
850,"CEILING RECON JATC,RI (W/C75-TRRF)                          ",072,DEPARTMENT OF CORRECTION,C135-ROOF,017,CONS,CAP,4000,0,0,4000,12/15/2017
850,"CEILING RECON JATC,RI (W/C75-TRRF)                          ",072,DEPARTMENT OF CORRECTION,C135-ROOF,025,CTGY,CAP,2900000,0,0,2900000,12/15/2017
850,"CEILING RECON JATC,RI (W/C75-TRRF)                          ",072,DEPARTMENT OF CORRECTION,C135-ROOF,028,CONS,CAP,0,0,0,0,12/15/2017
850,JATC  RECONSTRUCTION-PHASE 2                                ,072,DEPARTMENT OF CORRECTION,C135JATC ,004,CONS,CAP,0,0,0,0,12/15/2017
850,LIFE/FIRE SAFETY UPGRADE @ 4 BORO FACILITIES                ,072,DEPARTMENT OF CORRECTION,C138-FIRE,002,DSGN,CAP,72000,71538,71538,462,12/15/2017
850,REPLACEMENT OF PARAPETS                                     ,072,DEPARTMENT OF CORRECTION,C138-PARA,033,IFSP,IFA,1005000,953835,953835,51165,12/15/2017
850,BROS & RIKERS ISLAND REFURBISHING PLAN                      ,072,DEPARTMENT OF CORRECTION,C138-RIRP,001,DSGN,CAP,6434000,0,0,6434000,12/15/2017
850,BROS & RIKERS ISLAND REFURBISHING PLAN                      ,072,DEPARTMENT OF CORRECTION,C138-RIRP,002,IFDS,IFA,3000,2913,2913,87,12/15/2017
850,BKLYN HDM - FIRE LIFE SAFETY                                ,072,DEPARTMENT OF CORRECTION,C138BKFIR,019,CONS,CAP,1000,0,0,1000,12/15/2017
850,FIRE/LIFE SAFETY DEFERRED FACILITIES                        ,072,DEPARTMENT OF CORRECTION,C138DEFIR,018,CONS,CAP,0,0,0,0,12/15/2017
850,FIRE/LIFE SAFETY (WEST SIDE)                                ,072,DEPARTMENT OF CORRECTION,C138FIR-C,012,CONS,CAP,740000,676331,676331,63669,12/15/2017
850,FIRE/LIFE SAFETY RIKERS IS (EAST SIDE)                      ,072,DEPARTMENT OF CORRECTION,C138FIR-D,002,DSGN,CAP,206000,0,0,206000,12/15/2017
850,FIRE/LIFE SAFETY RIKERS IS (EAST SIDE)                      ,072,DEPARTMENT OF CORRECTION,C138FIR-D,012,CTGY,CAP,1602000,0,0,1602000,12/15/2017
850,WATER DISTRIBUTION SYSTEM AT RIKERS ISLAND                  ,072,DEPARTMENT OF CORRECTION,C138WDIST,003,CONS,CAP,287000,196435,196404,90565,12/15/2017
850,COURTYARD WORK AT GRVC AND RMSC                             ,072,DEPARTMENT OF CORRECTION,C139-YARD,002,CONS,CAP,0,0,0,0,12/15/2017
850,COURTYARD WORK AT GRVC AND RMSC                             ,072,DEPARTMENT OF CORRECTION,C139-YARD,003,DSGN,CAP,27000,26903,26903,97,12/15/2017
850,COOK/SERVE #1---PHASE 1                                     ,072,DEPARTMENT OF CORRECTION,C141SERV1,006,DSGN,CAP,126000,0,0,126000,12/15/2017
850,COOK SERVE #2---PHASE 1                                     ,072,DEPARTMENT OF CORRECTION,C141SERV2,013,DSGN,CAP,-272000,0,0,-272000,12/15/2017
850,COOK SERVE #3---PHASE 1                                     ,072,DEPARTMENT OF CORRECTION,C141SERV3,007,CTGY,CAP,4683000,0,0,4683000,12/15/2017
850,RECONSTRUCTION BKLYN COURTS                                 ,072,DEPARTMENT OF CORRECTION,C75-BKCON,014,CTGY,CAP,250000,0,0,250000,12/15/2017
850,RECONSTRUCTION BKLYN COURTS                                 ,072,DEPARTMENT OF CORRECTION,C75-BKCON,027,IFSP,IFA,150000,149999,149999,1,12/15/2017
850,INSTALLATION OF UNDER GROUND ETHANOL STORAGE TANKS-TRANS.   ,072,DEPARTMENT OF CORRECTION,C75-ETHAN,013,CONS,CAP,102000,102029,102029,-29,12/15/2017
850,"FACADE RECONSTRUCTION AT EMTC, NIC,QDC, MDC, and GRVC       ",072,DEPARTMENT OF CORRECTION,C75-FCAD ,016,CONS,CAP,0,0,0,0,12/15/2017
850,BRONX HDM RENO                                              ,072,DEPARTMENT OF CORRECTION,C75BXRENO,012,DSGN,CAP,96000,95054,95054,946,12/15/2017
850,BRONX HDM RENO                                              ,072,DEPARTMENT OF CORRECTION,C75BXRENO,019,DSGN,CAP,0,0,0,0,12/15/2017
850,VARIOUS FACADE REPAIRS                                      ,072,DEPARTMENT OF CORRECTION,C75FCADE ,001,DSGN,CAP,6000,0,0,6000,12/15/2017
850,DCLA: MMA - Air Handler Replacements:  EHVAC-1 & EHVAC-2    ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,ACEDCA435,001,CONS,CAP,835000,834800,793060,200,12/15/2017
850,BELLEVUE INTAKE CENTER                                      ,096,HUMAN RESOURCES ADMINISTRATION,ACSBELL  ,039,CONS,CAP,-18824000,0,0,-18824000,12/15/2017
850,LIRA MOTT SEN  CENTER                                       ,125,DEPARTMENT FOR THE AGING,AG-1LIMOT,009,CTGY,CAP,19000,4634,4634,14366,12/15/2017
850,BETANCES KITCHEN & ANSUL SUPP(VAR SITES)                    ,125,DEPARTMENT FOR THE AGING,AG1BKE   ,015,CONS,CAP,0,0,0,0,12/15/2017
850,SIROVICH ROOF AND PARAPET                                   ,125,DEPARTMENT FOR THE AGING,AG1SIRR  ,013,CONS,CAP,149000,0,0,149000,12/15/2017
850,SIROVICH ROOF AND PARAPET                                   ,125,DEPARTMENT FOR THE AGING,AG1SIRR  ,016,CONS,CAP,10000,0,0,10000,12/15/2017
850,SIROVICH-INT WATER DAMAGE REPAIR AND RENOVATIONS            ,125,DEPARTMENT FOR THE AGING,AG1SIRR4 ,010,CONS,CAP,33000,0,0,33000,12/15/2017
850,SIROVICH SR CTR-INFRASTRUCTURE                              ,125,DEPARTMENT FOR THE AGING,AG1SIRR4P,111,CONS,CAP,557000,556000,556000,1000,12/15/2017
